#,Date,Bitcoin,BTC,Blockchain,Cryptocurrency,Iota
15377,1/12/2017 16:59,98,69,97,91,100
15378,1/12/2017 17:59,96,71,83,90,99
15379,1/12/2017 18:59,94,73,77,90,75
15380,1/12/2017 19:59,38,43,61,57,16
15381,1/12/2017 20:59,37,43,59,58,15
15382,1/12/2017 21:59,37,46,60,62,19
15383,1/12/2017 22:59,38,48,68,64,16
15384,1/12/2017 23:59,39,54,70,67,18
15385,2/12/2017 0:59,44,65,72,66,19
15386,2/12/2017 1:59,45,66,74,58,20
15387,2/12/2017 2:59,42,61,76,54,20
15388,2/12/2017 3:59,40,56,76,50,19
15389,2/12/2017 4:58,39,54,79,47,18
15390,2/12/2017 5:59,37,50,75,45,16
15391,2/12/2017 6:59,41,56,74,45,16
15392,2/12/2017 7:59,42,55,77,46,14
15393,2/12/2017 8:59,40,51,76,46,13
15394,2/12/2017 9:59,41,50,81,48,21
15395,2/12/2017 10:59,41,49,77,51,27
15396,2/12/2017 11:59,41,48,77,53,26
15397,2/12/2017 12:59,43,47,75,55,26
15398,2/12/2017 13:59,46,48,77,57,25
15399,2/12/2017 14:59,46,48,76,60,27
15400,2/12/2017 15:59,46,47,76,62,28
15401,2/12/2017 16:59,48,48,80,66,35
15402,2/12/2017 17:59,47,50,75,71,41
15403,2/12/2017 18:59,45,50,72,71,40
15404,2/12/2017 19:59,42,49,67,70,36
15405,2/12/2017 20:59,54,60,65,74,30
15406,2/12/2017 21:59,64,68,74,89,26
15407,2/12/2017 22:59,71,80,81,99,29
15408,2/12/2017 23:59,70,84,81,97,30
15409,3/12/2017 0:59,77,96,85,93,31
15410,3/12/2017 1:59,68,85,84,82,31
15411,3/12/2017 2:59,60,75,87,71,34
15412,3/12/2017 3:59,58,73,93,65,35
15413,3/12/2017 4:59,56,69,95,62,37
15414,3/12/2017 5:59,55,68,91,59,33
15415,3/12/2017 6:59,60,69,89,61,32
15416,3/12/2017 7:59,62,68,86,63,29
15417,3/12/2017 8:59,61,68,93,71,29
15418,3/12/2017 9:59,76,82,100,79,29
15419,3/12/2017 10:59,80,82,95,82,29
15420,3/12/2017 11:59,73,70,92,78,29
15421,3/12/2017 12:59,70,65,89,79,28
15422,3/12/2017 13:59,67,60,86,77,29
15423,3/12/2017 14:59,100,100,91,100,30
15424,3/12/2017 15:59,94,96,93,94,31
15425,3/12/2017 16:59,85,84,91,90,30
15426,3/12/2017 17:59,78,80,86,85,29
15427,3/12/2017 18:59,78,80,83,89,24
15428,3/12/2017 19:59,70,71,79,84,21
15429,3/12/2017 20:59,67,71,74,80,18
15430,3/12/2017 21:59,66,71,76,85,18
15431,3/12/2017 22:59,66,74,76,89,17
15432,3/12/2017 23:59,67,77,81,90,18
15433,4/12/2017 0:59,65,78,77,81,20
15434,4/12/2017 1:59,63,77,79,73,21
15435,4/12/2017 2:59,57,72,81,63,21
15436,4/12/2017 3:59,53,66,84,56,21
15437,4/12/2017 4:59,49,60,81,54,22
15438,4/12/2017 5:59,49,60,77,53,20
15439,4/12/2017 6:59,51,61,73,51,20
15440,4/12/2017 7:59,50,57,73,49,19
15441,4/12/2017 8:59,54,59,73,56,18
15442,4/12/2017 9:59,62,67,79,63,18
15443,4/12/2017 10:59,59,62,78,63,17
15444,4/12/2017 11:59,59,61,75,63,18
15445,4/12/2017 12:59,57,56,76,60,17
15446,4/12/2017 13:59,55,55,75,58,18
15447,4/12/2017 14:59,54,53,73,59,19
15448,4/12/2017 15:59,55,53,76,63,20
15449,4/12/2017 16:59,55,54,79,64,21
15450,4/12/2017 17:59,52,53,75,64,20
15451,4/12/2017 18:59,52,54,71,68,19
15452,4/12/2017 19:59,50,52,62,66,16
15453,4/12/2017 20:59,63,52,62,67,14
15454,4/12/2017 21:59,52,56,60,66,13
15455,4/12/2017 22:59,51,57,62,69,13
15456,4/12/2017 23:59,53,60,66,71,13
15457,5/12/2017 0:59,49,62,69,63,15
15458,5/12/2017 1:59,46,62,72,57,15
15459,5/12/2017 2:59,44,58,75,50,16
15460,5/12/2017 3:59,40,51,73,47,17
15461,5/12/2017 4:59,37,51,73,44,16
15462,5/12/2017 5:59,36,47,71,42,17
15463,5/12/2017 6:59,36,46,70,41,15
15464,5/12/2017 7:59,37,47,68,39,17
15465,5/12/2017 8:59,40,50,68,42,18
15466,5/12/2017 9:59,42,50,70,46,18
15467,5/12/2017 10:59,39,47,65,46,16
15468,5/12/2017 11:59,41,47,61,47,17
15469,5/12/2017 12:59,40,45,60,49,16
15470,5/12/2017 13:59,40,42,63,51,17
15471,5/12/2017 14:59,40,42,64,50,19
15472,5/12/2017 15:59,42,44,65,55,20
15473,5/12/2017 16:59,44,47,64,57,22
15474,5/12/2017 17:59,45,48,66,60,22
15475,5/12/2017 18:59,43,46,73,60,20
15476,5/12/2017 19:59,42,49,74,61,19
15477,5/12/2017 20:59,43,51,66,64,16
15478,5/12/2017 21:59,42,52,60,64,14
15479,5/12/2017 22:59,42,54,64,66,13
15480,5/12/2017 23:59,41,55,64,67,13
15481,6/12/2017 0:59,40,58,67,64,13
15482,6/12/2017 1:59,37,60,58,60,14
15483,6/12/2017 2:59,35,63,56,53,14
15484,6/12/2017 3:59,34,60,54,46,16
15485,6/12/2017 4:59,33,58,57,43,17
15486,6/12/2017 5:59,32,57,54,42,17
15487,6/12/2017 6:59,31,56,53,41,16
15488,6/12/2017 7:59,30,53,52,39,16
15489,6/12/2017 8:59,30,50,52,41,15
15490,6/12/2017 9:59,30,47,53,44,14
15491,6/12/2017 10:59,30,43,50,44,14
15492,6/12/2017 11:59,30,40,51,45,15
15493,6/12/2017 12:59,30,38,51,45,15
15494,6/12/2017 13:59,30,37,51,46,15
15495,6/12/2017 14:59,31,35,49,45,16
15496,6/12/2017 15:59,31,35,50,46,17
15497,6/12/2017 16:59,33,36,53,50,18
15498,6/12/2017 17:59,34,38,54,54,17
15499,6/12/2017 18:59,35,39,54,55,17
15500,6/12/2017 19:59,34,40,48,56,16
15501,6/12/2017 20:59,33,44,46,58,14
15502,6/12/2017 21:59,32,45,46,58,13
15503,6/12/2017 22:59,33,47,48,59,12
15504,6/12/2017 23:59,34,51,50,60,11
15505,7/12/2017 0:59,34,52,50,61,13
15506,7/12/2017 1:59,32,51,53,58,12
15507,7/12/2017 2:59,31,50,53,50,14
15508,7/12/2017 3:59,30,46,51,46,17
15509,7/12/2017 4:59,29,44,51,43,21
15510,7/12/2017 5:59,29,42,53,42,22
15511,7/12/2017 6:59,30,45,52,41,22
15512,7/12/2017 7:59,32,46,53,43,22
15513,7/12/2017 8:59,32,45,53,43,26
15514,7/12/2017 9:59,32,44,54,44,30
15515,7/12/2017 10:59,34,44,53,46,35
15516,7/12/2017 11:59,34,44,57,50,42
15517,7/12/2017 12:59,34,41,53,50,44
15518,7/12/2017 13:59,35,41,55,50,40
15519,7/12/2017 14:59,36,42,58,54,43
15520,7/12/2017 15:59,38,44,59,56,41
15521,7/12/2017 16:59,41,45,61,57,40
15522,7/12/2017 17:59,42,47,61,63,40
15523,7/12/2017 18:59,40,45,62,65,36
15524,7/12/2017 19:59,39,45,59,66,31
15525,7/12/2017 20:59,40,47,60,68,31
15526,7/12/2017 21:59,39,49,65,72,33
15527,7/12/2017 22:59,40,52,67,73,49
15528,7/12/2017 23:59,41,58,71,77,63
15529,8/12/2017 0:59,41,60,69,73,75
15530,8/12/2017 1:59,38,58,71,65,68
15531,8/12/2017 2:59,36,57,73,60,74
15532,8/12/2017 3:59,37,56,73,57,81
15533,8/12/2017 4:59,36,51,77,53,74
15534,8/12/2017 5:59,35,49,75,50,64
15535,8/12/2017 6:59,35,46,71,49,61
15536,8/12/2017 7:59,35,45,70,49,58
15537,8/12/2017 8:59,35,44,72,50,58
15538,8/12/2017 9:59,37,45,73,52,63
15539,8/12/2017 10:59,38,45,75,56,80
15540,8/12/2017 11:59,38,43,72,59,94
15541,8/12/2017 12:59,39,42,73,63,90
15542,8/12/2017 13:59,42,42,73,64,100
15543,8/12/2017 14:59,41,40,75,65,92
15544,8/12/2017 15:59,43,42,76,68,90
15545,8/12/2017 16:59,45,45,81,76,100
15546,8/12/2017 17:57,48,45,81,79,97
15547,8/12/2017 18:59,51,48,76,83,87
15548,8/12/2017 19:59,45,46,71,78,74
15549,8/12/2017 20:59,26,23,48,61,34
15550,8/12/2017 21:59,24,24,46,61,30
15551,8/12/2017 22:59,25,25,46,63,28
15552,8/12/2017 23:59,24,27,50,65,26
15553,9/12/2017 0:59,24,28,51,65,26
15554,9/12/2017 1:59,23,29,47,58,29
15555,9/12/2017 2:59,22,28,49,53,31
15556,9/12/2017 3:59,21,27,50,46,32
15557,9/12/2017 4:59,21,28,52,42,32
15558,9/12/2017 5:59,21,26,56,43,43
15559,9/12/2017 6:59,19,24,52,41,45
15560,9/12/2017 7:59,20,23,48,39,41
15561,9/12/2017 8:59,20,23,49,40,38
15562,9/12/2017 9:59,21,24,49,41,35
15563,9/12/2017 10:59,21,22,53,42,34
15564,9/12/2017 11:59,22,23,54,44,37
15565,9/12/2017 12:59,23,23,49,48,43
15566,9/12/2017 13:59,23,22,49,49,42
15567,9/12/2017 14:59,23,21,48,50,41
15568,9/12/2017 15:59,22,21,50,50,46
15569,9/12/2017 16:59,23,21,51,52,52
15570,9/12/2017 17:59,24,22,52,57,53
15571,9/12/2017 18:59,24,24,53,61,62
15572,9/12/2017 19:59,27,26,54,65,68
15573,9/12/2017 20:59,24,24,49,63,62
15574,9/12/2017 21:59,24,27,44,69,77
15575,9/12/2017 22:59,29,32,48,75,80
15576,9/12/2017 23:59,31,36,51,77,68
15577,10/12/2017 0:59,30,36,52,75,69
15578,10/12/2017 1:59,29,36,53,74,77
15579,10/12/2017 2:59,29,37,54,66,87
15580,10/12/2017 3:59,28,37,55,59,100
15581,10/12/2017 4:59,27,35,59,57,100
15582,10/12/2017 5:59,26,33,58,54,87
15583,10/12/2017 6:59,28,35,58,53,84
15584,10/12/2017 7:59,29,34,56,51,70
15585,10/12/2017 8:59,27,31,53,48,68
15586,10/12/2017 9:59,27,30,56,49,62
15587,10/12/2017 10:59,28,30,61,51,61
15588,10/12/2017 11:59,28,29,60,53,64
15589,10/12/2017 12:59,27,28,56,54,60
15590,10/12/2017 13:59,28,27,55,55,57
15591,10/12/2017 14:59,28,27,57,56,57
15592,10/12/2017 15:59,33,31,59,59,59
15593,10/12/2017 16:59,37,34,62,63,61
15594,10/12/2017 17:59,38,37,63,68,63
15595,10/12/2017 18:59,45,45,65,75,64
15596,10/12/2017 19:59,52,52,66,81,57
15597,10/12/2017 20:59,52,54,61,81,51
15598,10/12/2017 21:59,50,53,62,82,46
15599,10/12/2017 22:59,47,49,62,83,41
15600,10/12/2017 23:59,45,49,62,85,39
15601,11/12/2017 0:59,45,52,64,85,40
15602,11/12/2017 1:59,47,54,68,79,50
15603,11/12/2017 2:59,43,53,70,70,58
15604,11/12/2017 3:59,41,52,70,62,59
15605,11/12/2017 4:59,43,53,76,58,54
15606,11/12/2017 5:59,42,52,76,56,52
15607,11/12/2017 6:59,46,56,74,56,51
15608,11/12/2017 7:59,48,55,73,55,51
15609,11/12/2017 8:59,47,50,68,54,47
15610,11/12/2017 9:59,48,50,71,56,42
15611,11/12/2017 10:59,57,56,80,64,44
15612,11/12/2017 11:59,71,68,86,74,46
15613,11/12/2017 12:59,100,100,92,84,47
15614,11/12/2017 13:59,87,83,100,80,44
15615,11/12/2017 14:59,77,68,86,78,44
15616,11/12/2017 15:59,73,62,91,75,44
15617,11/12/2017 16:59,71,59,87,78,50
15618,11/12/2017 17:59,73,61,90,83,53
15619,11/12/2017 18:59,76,68,90,87,55
15620,11/12/2017 19:59,81,70,81,91,48
15621,11/12/2017 20:59,77,72,76,93,44
15622,11/12/2017 21:59,73,72,72,92,36
15623,11/12/2017 22:59,72,69,73,92,33
15624,11/12/2017 23:59,70,69,75,94,32
15625,12/12/2017 0:59,68,71,77,90,32
15626,12/12/2017 1:59,70,77,75,87,36
15627,12/12/2017 2:59,62,70,73,77,44
15628,12/12/2017 3:59,57,65,76,69,44
15629,12/12/2017 4:59,52,60,77,61,45
15630,12/12/2017 5:59,50,57,75,58,44
15631,12/12/2017 6:59,47,52,73,53,43
15632,12/12/2017 7:59,51,55,66,53,40
15633,12/12/2017 8:59,50,50,66,54,40
15634,12/12/2017 9:59,52,50,65,54,38
15635,12/12/2017 10:59,52,50,67,60,37
15636,12/12/2017 11:59,52,48,69,62,37
15637,12/12/2017 12:59,51,48,67,65,39
15638,12/12/2017 13:59,51,45,67,68,40
15639,12/12/2017 14:59,50,42,66,67,39
15640,12/12/2017 15:59,50,41,66,69,41
15641,12/12/2017 16:59,49,41,65,71,41
15642,12/12/2017 17:59,50,42,66,71,43
15643,12/12/2017 18:59,51,43,67,76,43
15644,12/12/2017 19:59,53,46,64,82,48
15645,12/12/2017 20:59,48,45,59,81,47
15646,12/12/2017 21:59,46,43,56,80,37
15647,12/12/2017 22:59,45,43,53,83,37
15648,12/12/2017 23:59,45,44,55,89,41
15649,13-12-17 0:59,45,47,58,95,41
15650,13-12-17 1:59,44,49,55,100,41
15651,13-12-17 2:59,40,47,54,85,39
15652,13-12-17 3:59,37,44,55,71,41
15653,13-12-17 4:59,35,40,53,64,42
15654,13-12-17 5:59,33,39,56,59,41
15655,13-12-17 6:59,31,37,55,55,40
15656,13-12-17 7:59,30,36,51,52,37
15657,13-12-17 8:59,30,33,50,52,35
15658,13-12-17 9:59,30,32,49,53,33
15659,13-12-17 10:59,30,31,47,56,33
15660,13-12-17 11:59,32,31,48,58,33
15661,13-12-17 12:59,34,34,49,59,33
15662,13-12-17 13:59,41,39,49,62,33
15663,13-12-17 14:59,39,38,53,62,33
15664,13-12-17 15:59,37,33,49,59,33
15665,13-12-17 16:59,36,32,51,62,34
15666,13-12-17 17:59,37,32,50,63,36
15667,13-12-17 18:59,37,34,52,67,35
15668,13-12-17 19:59,38,34,52,72,34
15669,13-12-17 20:59,39,34,49,71,31
15670,13-12-17 21:59,39,37,45,72,29
15671,13-12-17 22:59,38,38,43,70,27
15672,13-12-17 23:59,45,44,45,82,28
15673,14-12-17 0:59,46,48,45,83,29
15674,14-12-17 1:59,42,47,50,77,27
15675,14-12-17 2:59,38,44,48,67,28
15676,14-12-17 3:59,35,42,49,62,29
15677,14-12-17 4:59,35,40,49,55,30
15678,14-12-17 5:59,32,37,48,50,31
15679,14-12-17 6:59,30,35,47,47,30
15680,14-12-17 7:59,29,33,45,45,29
15681,14-12-17 8:58,29,31,45,44,27
15682,14-12-17 9:59,29,30,42,46,26
15683,14-12-17 10:59,31,32,44,48,26
15684,14-12-17 11:59,31,31,45,50,26
15685,14-12-17 12:59,31,30,45,49,26
15686,14-12-17 13:59,32,29,44,50,27
15687,14-12-17 14:59,32,29,46,52,29
15688,14-12-17 15:59,34,29,50,53,29
15689,14-12-17 16:59,34,30,50,54,31
15690,14-12-17 17:59,36,32,48,56,32
15691,14-12-17 18:59,41,35,50,62,32
15692,14-12-17 19:59,48,41,48,65,28
15693,14-12-17 20:59,41,37,48,64,25
15694,14-12-17 21:59,41,40,46,68,23
15695,14-12-17 22:59,42,42,50,70,23
15696,14-12-17 23:59,45,49,51,78,26
15697,15-12-17 0:59,44,49,55,79,27
15698,15-12-17 1:59,42,48,55,70,28
15699,15-12-17 2:59,40,48,57,64,31
15700,15-12-17 3:59,39,46,59,55,33
15701,15-12-17 4:59,38,44,60,52,34
15702,15-12-17 5:59,36,42,63,48,33
15703,15-12-17 6:59,35,39,57,46,31
15704,15-12-17 7:59,35,37,56,45,30
15705,15-12-17 8:59,36,36,56,46,29
15706,15-12-17 9:59,36,35,56,47,28
15707,15-12-17 10:59,37,35,58,51,28
15708,15-12-17 11:59,38,35,62,53,29
15709,15-12-17 12:59,38,34,60,58,29
15710,15-12-17 13:59,38,33,60,61,30
15711,15-12-17 14:59,39,33,62,67,32
15712,15-12-17 15:59,41,34,63,68,34
15713,15-12-17 16:59,44,40,69,71,36
15714,15-12-17 17:59,47,39,73,78,39
15715,15-12-17 18:59,49,41,71,95,40
15716,15-12-17 19:59,46,41,68,100,39
15717,15-12-17 20:59,42,38,58,97,33
15718,15-12-17 21:59,94,82,69,63,69
15719,15-12-17 22:59,92,82,70,66,64
15720,15-12-17 23:59,97,89,73,79,67
15721,16-12-17 0:59,94,92,80,79,66
15722,16-12-17 1:59,91,96,73,74,64
15723,16-12-17 2:59,88,97,73,68,68
15724,16-12-17 3:59,87,100,75,58,69
15725,16-12-17 4:59,78,88,74,49,88
15726,16-12-17 5:59,77,89,77,45,85
15727,16-12-17 6:59,73,83,80,41,81
15728,16-12-17 7:59,71,80,75,40,88
15729,16-12-17 8:59,71,76,68,41,82
15730,16-12-17 9:59,74,75,74,46,78
15731,16-12-17 10:59,79,79,80,52,76
15732,16-12-17 11:59,86,84,86,67,87
15733,16-12-17 12:59,88,84,89,72,88
15734,16-12-17 13:59,92,83,90,77,88
15735,16-12-17 14:59,89,79,88,76,89
15736,16-12-17 15:59,92,81,89,77,88
15737,16-12-17 16:59,92,79,86,77,90
15738,16-12-17 17:59,94,80,88,81,95
15739,16-12-17 18:59,98,84,95,89,100
15740,16-12-17 19:59,100,91,100,98,96
15741,16-12-17 20:59,99,92,94,100,93
15742,16-12-17 21:59,95,91,84,100,84
15743,16-12-17 22:59,91,87,77,97,74
15744,16-12-17 23:59,91,90,78,98,68
15745,17-12-17 0:59,89,91,77,93,64
15746,17-12-17 1:59,89,95,76,91,66
15747,17-12-17 2:59,85,97,77,83,71
15748,17-12-17 3:59,78,94,76,73,72
15749,17-12-17 4:59,75,89,78,63,72
15750,17-12-17 5:59,75,86,79,58,74
15751,17-12-17 6:59,68,81,79,52,67
15752,17-12-17 7:59,66,78,77,50,69
15753,17-12-17 8:59,69,76,73,49,69
15754,17-12-17 9:59,68,75,71,52,65
15755,17-12-17 10:59,69,72,76,53,62
15756,17-12-17 11:59,71,72,82,59,62
15757,17-12-17 12:59,72,72,84,65,65
15758,17-12-17 13:59,73,70,84,65,65
15759,17-12-17 14:59,75,68,75,68,64
15760,17-12-17 15:59,82,72,77,68,75
15761,17-12-17 16:59,77,68,76,66,70
15762,17-12-17 17:59,78,69,76,69,72
15763,17-12-17 18:59,77,71,81,71,76
15764,17-12-17 19:59,81,76,81,78,73
15765,17-12-17 20:59,80,77,77,80,63
15766,17-12-17 21:59,76,74,70,78,57
15767,17-12-17 22:59,75,74,68,78,49
15768,17-12-17 23:59,76,78,72,81,49
15769,18-12-17 0:59,76,84,73,84,49
15770,18-12-17 1:59,77,92,74,86,50
15771,18-12-17 2:59,77,94,74,82,57
15772,18-12-17 3:59,71,91,73,67,58
15773,18-12-17 4:59,66,83,74,60,59
15774,18-12-17 5:59,63,82,76,52,58
15775,18-12-17 6:59,59,75,75,47,56
15776,18-12-17 7:59,58,73,73,45,54
15777,18-12-17 8:59,59,67,69,46,57
15778,18-12-17 9:59,59,64,68,45,51
15779,18-12-17 10:59,60,63,69,49,50
15780,18-12-17 11:59,62,65,70,56,55
15781,18-12-17 12:59,65,64,71,60,53
15782,18-12-17 13:59,63,62,71,57,51
15783,18-12-17 14:59,64,63,68,62,53
15784,18-12-17 15:59,67,66,74,70,60
15785,18-12-17 16:59,66,64,72,69,63
15786,18-12-17 17:59,70,66,78,70,69
15787,18-12-17 18:59,72,70,81,75,91
15788,18-12-17 19:59,72,75,76,80,77
15789,18-12-17 20:59,70,77,72,83,69
15790,18-12-17 21:59,68,76,68,80,57
15791,18-12-17 22:59,66,74,66,76,51
15792,18-12-17 23:59,70,84,68,80,50
15793,19-12-17 0:59,70,85,66,81,50
15794,19-12-17 1:59,69,85,70,81,50
15795,19-12-17 2:59,67,86,87,71,52
15796,19-12-17 3:59,62,84,69,62,53
15797,19-12-17 4:59,58,77,69,54,53
15798,19-12-17 5:59,56,71,69,47,56
15799,19-12-17 6:59,53,69,69,44,51
15800,19-12-17 7:59,56,74,69,42,47
15801,19-12-17 8:59,57,69,67,42,48
15802,19-12-17 9:59,58,69,69,42,45
15803,19-12-17 10:59,56,64,70,44,44
15804,19-12-17 11:59,57,64,67,48,43
15805,19-12-17 12:59,58,62,70,49,44
15806,19-12-17 13:59,57,60,65,51,42
15807,19-12-17 14:59,58,59,64,52,43
15808,19-12-17 15:59,59,57,73,53,43
15809,19-12-17 16:59,62,59,68,53,44
15810,19-12-17 17:59,63,59,70,55,45
15811,19-12-17 18:59,65,60,70,59,48
15812,19-12-17 19:59,64,61,69,60,46
15813,19-12-17 20:59,64,63,66,63,45
15814,19-12-17 21:59,62,65,61,61,40
15815,19-12-17 22:59,61,64,57,64,40
15816,19-12-17 23:59,60,66,57,64,36
15817,20-12-17 0:59,60,70,59,66,35
15818,20-12-17 1:59,60,71,60,67,34
15819,20-12-17 2:59,59,74,61,64,34
15820,20-12-17 3:59,56,74,57,58,34
15821,20-12-17 4:59,54,74,58,51,36
15822,20-12-17 5:59,51,68,56,44,38
15823,20-12-17 6:59,48,66,53,41,37
15824,20-12-17 7:59,48,66,54,41,37
15825,20-12-17 8:59,48,64,52,40,38
15826,20-12-17 9:59,50,63,53,41,39
15827,20-12-17 10:59,52,65,57,42,38
15828,20-12-17 11:59,53,65,53,44,38
15829,20-12-17 12:59,57,69,56,46,37
15830,20-12-17 13:59,60,71,56,48,37
15831,20-12-17 14:59,60,65,56,50,38
15832,20-12-17 15:59,63,67,56,51,41
15833,20-12-17 16:59,70,73,58,54,44
15834,20-12-17 17:59,76,80,63,55,44
15835,20-12-17 18:59,77,84,63,59,44
15836,20-12-17 19:59,80,84,61,63,46
15837,20-12-17 20:59,86,88,63,67,44
15838,20-12-17 21:59,82,85,59,67,42
15839,20-12-17 22:59,76,85,57,68,38
15840,20-12-17 23:59,73,83,55,70,35
15841,21-12-17 0:59,74,88,58,74,35
15842,21-12-17 1:59,75,92,60,73,37
15843,21-12-17 2:59,71,94,60,74,35
15844,21-12-17 3:59,69,95,63,68,40
15845,21-12-17 4:59,66,93,59,59,41
15846,21-12-17 5:59,64,89,61,52,42
15847,21-12-17 6:59,60,82,63,47,43
15848,21-12-17 7:59,68,82,62,46,44
15849,21-12-17 8:59,61,81,60,44,41
15850,21-12-17 9:59,63,81,58,43,39
15851,21-12-17 10:59,62,74,58,46,37
15852,21-12-17 11:59,61,71,57,48,36
15853,21-12-17 12:59,63,70,59,50,36
15854,21-12-17 13:59,64,67,59,51,37
15855,21-12-17 14:59,64,67,60,53,38
15856,21-12-17 15:59,63,66,63,53,39
15857,21-12-17 16:59,65,67,66,54,45
15858,21-12-17 17:59,66,67,63,57,49
15859,21-12-17 18:59,69,70,62,61,56
15860,21-12-17 19:59,72,75,68,65,50
15861,21-12-17 20:59,84,80,65,68,44
15862,21-12-17 21:59,75,80,60,65,36
15863,21-12-17 22:59,79,86,60,70,32
15864,21-12-17 23:59,73,84,59,68,29
15865,22-12-17 0:59,71,84,59,69,30
15866,22-12-17 1:59,69,87,58,65,31
15867,22-12-17 2:59,68,93,62,61,34
15868,22-12-17 3:59,66,93,65,57,37
15869,22-12-17 4:59,63,86,67,49,38
15870,22-12-17 5:59,61,81,68,45,39
15871,22-12-17 6:59,59,79,70,42,39
15872,22-12-17 7:59,59,75,70,41,45
15873,22-12-17 8:59,60,75,69,42,47
15874,22-12-17 9:59,61,74,66,43,46
15875,22-12-17 10:59,63,72,69,45,40
15876,22-12-17 11:59,67,73,72,45,37
15877,22-12-17 12:59,67,70,72,47,36
15878,22-12-17 13:59,68,67,74,51,39
15879,22-12-17 14:59,68,67,74,52,40
15880,22-12-17 15:59,68,66,74,55,45
15881,22-12-17 16:59,69,67,82,57,51
15882,22-12-17 17:59,74,71,90,63,53
15883,22-12-17 18:59,77,74,91,68,54
15884,22-12-17 19:59,78,77,95,75,53
15885,22-12-17 20:59,78,81,86,77,49
15886,22-12-17 21:53,75,80,81,78,41
15887,22-12-17 22:59,36,45,70,50,37
15888,22-12-17 23:59,35,44,72,49,34
15889,23-12-17 0:59,35,47,71,53,33
15890,23-12-17 1:59,35,49,71,56,34
15891,23-12-17 2:59,35,53,75,59,36
15892,23-12-17 3:59,35,55,70,53,39
15893,23-12-17 4:59,33,52,72,47,40
15894,23-12-17 5:59,31,49,68,40,42
15895,23-12-17 6:59,30,47,71,36,42
15896,23-12-17 7:59,30,45,72,34,41
15897,23-12-17 8:59,30,45,69,32,39
15898,23-12-17 9:59,32,44,64,30,37
15899,23-12-17 10:59,31,42,65,30,35
15900,23-12-17 11:59,31,39,73,32,42
15901,23-12-17 12:59,33,40,72,34,58
15902,23-12-17 13:59,33,41,74,35,66
15903,23-12-17 14:59,34,40,74,37,60
15904,23-12-17 15:59,34,40,70,38,84
15905,23-12-17 16:59,36,40,77,42,95
15906,23-12-17 17:59,37,40,75,42,85
15907,23-12-17 18:59,39,43,78,44,100
15908,23-12-17 19:59,51,52,78,48,89
15909,23-12-17 20:59,46,52,86,48,75
15910,23-12-17 21:59,43,50,74,48,65
15911,23-12-17 22:59,70,68,69,57,53
15912,23-12-17 23:59,85,76,72,63,47
15913,24-12-17 0:59,73,71,73,61,45
15914,24-12-17 1:59,58,65,73,56,44
15915,24-12-17 2:59,55,64,73,54,47
15916,24-12-17 3:59,53,66,71,48,53
15917,24-12-17 4:59,58,72,72,45,58
15918,24-12-17 5:59,49,65,73,38,58
15919,24-12-17 6:59,45,57,74,34,62
15920,24-12-17 7:59,42,53,70,32,59
15921,24-12-17 8:59,38,49,66,29,63
15922,24-12-17 9:59,37,48,65,30,59
15923,24-12-17 10:59,37,47,68,32,56
15924,24-12-17 11:59,38,45,71,34,51
15925,24-12-17 12:59,39,44,74,35,47
15926,24-12-17 13:59,41,45,71,36,47
15927,24-12-17 14:59,46,48,71,38,46
15928,24-12-17 15:59,45,45,68,38,47
15929,24-12-17 16:59,44,44,69,40,47
15930,24-12-17 17:59,42,44,69,40,48
15931,24-12-17 18:59,41,44,72,41,52
15932,24-12-17 19:59,44,48,97,43,52
15933,24-12-17 20:59,51,53,73,47,52
15934,24-12-17 21:59,44,52,68,48,45
15935,24-12-17 22:59,40,50,62,46,38
15936,24-12-17 23:59,38,50,61,46,34
15937,25-12-17 0:59,38,52,62,49,34
15938,25-12-17 1:59,38,54,63,52,33
15939,25-12-17 2:59,38,57,64,54,35
15940,25-12-17 3:59,37,59,67,49,39
15941,25-12-17 4:59,35,57,67,44,42
15942,25-12-17 5:59,33,54,64,38,47
15943,25-12-17 6:59,31,50,64,34,46
15944,25-12-17 7:59,29,47,64,32,45
15945,25-12-17 8:59,29,45,64,31,44
15946,25-12-17 9:59,29,44,59,31,44
15947,25-12-17 10:59,29,42,60,31,45
15948,25-12-17 11:59,29,41,65,33,42
15949,25-12-17 12:59,32,41,79,35,40
15950,25-12-17 13:59,39,49,92,41,39
15951,25-12-17 14:59,38,48,100,40,38
15952,25-12-17 15:59,40,47,96,40,38
15953,25-12-17 16:59,41,47,90,42,40
15954,25-12-17 17:59,41,47,89,43,40
15955,25-12-17 18:59,39,45,88,43,43
15956,25-12-17 19:59,40,48,89,45,44
15957,25-12-17 20:59,38,48,87,45,43
15958,25-12-17 21:59,37,50,84,47,40
15959,25-12-17 22:59,36,51,86,48,34
15960,25-12-17 23:59,42,55,74,53,33
15961,26-12-17 0:59,52,64,70,65,32
15962,26-12-17 1:59,76,88,70,100,37
15963,26-12-17 2:59,56,80,73,66,37
15964,26-12-17 3:59,53,76,69,59,42
15965,26-12-17 4:59,59,78,71,59,46
15966,26-12-17 5:59,80,100,72,85,73
15967,26-12-17 6:59,72,90,73,64,67
15968,26-12-17 7:59,60,80,72,45,54
15969,26-12-17 8:59,53,71,70,38,53
15970,26-12-17 9:59,52,65,66,40,47
15971,26-12-17 10:59,53,63,67,41,43
